"","qq","troopid"
"25268","75618488",112555698
"25269","75618488",122487023
"25270","75618488",169233612
"25271","75618488",232601539
"25272","75618488",252498149
"25273","75618488",37669680
"25274","75618488",384182259
"25275","75618488",74561271
"25276","756699036",113187526
"25277","756699036",138845219
"25278","756699036",313157219
"25279","757585637",127207175
"25280","757585637",142067876
"25281","757585637",27985599
"25282","757585637",286705506
"25283","76062115",128350510
"25284","76062115",128759777
"25285","76062115",14579008
"25286","76062115",162228052
"25287","76062115",166357932
"25288","76062115",212471097
"25289","76062115",218652063
"25290","76062115",237296109
"25291","76062115",251190542
"25292","76062115",260370451
"25293","76062115",272107335
"25294","76062115",286705506
"25295","76062115",31628277
"25296","76062115",413519021
"25297","76062115",421613015
"25298","76062115",450163837
"25299","76062115",467452715
"25300","76062115",49076926
"25301","76096038",109417436
"25302","76096038",154110105
"25303","76096038",182019213
"25304","76096038",316593892
"25305","76096038",74561271
"25306","76096038",79739640
"25307","761650949",114760877
"25308","761650949",169233612
"25309","761650949",182019213
"25310","761650949",187821085
"25311","761650949",209987395
"25312","761650949",215027593
"25313","761650949",230325333
"25314","761650949",25467789
"25315","761650949",275477343
"25316","761650949",37669680
"25317","761650949",390808979
"25318","761650949",41256498
"25319","761650949",91519241
"25320","76248595",120083649
"25321","76248595",138845219
"25322","76248595",160346474
"25323","76248595",161332682
"25324","76248595",171658975
"25325","76248595",20189483
"25326","76248595",25498640
"25327","76248595",339059088
"25328","76248595",36055015
"25329","76248595",417061532
"25330","76248595",427844008
"25331","762655443",117985171
"25332","762655443",230325333
"25333","762655443",264012989
"25334","762655443",316593892
"25335","76391696",200749049
"25336","76391696",313157219
"25337","764370946",118660224
"25338","764370946",169085235
"25339","764370946",190242602
"25340","764370946",230314791
"25341","764370946",237296109
"25342","764370946",246695289
"25343","764370946",313157219
"25344","764370946",315522985
"25345","764370946",427099963
"25346","764370946",450163837
"25347","764370946",5665777
"25348","764500266",420230565
"25349","764500266",489305454
"25350","76461212",454579899
"25351","765248068",145887959
"25352","765248068",63247395
"25353","765442323",315522985
"25354","765501157",286705506
"25355","765977028",175233876
"25356","765977028",181572738
"25357","765977028",201371399
"25358","765977028",218652063
"25359","765977028",255783101
"25360","765977028",285956046
"25361","765977028",318763412
"25362","765977028",386078547
"25363","765977028",427844008
"25364","765977100",107534910
"25365","765977100",113187526
"25366","765977100",13053120
"25367","765977100",138660972
"25368","765977100",138845219
"25369","765977100",145164815
"25370","765977100",171658975
"25371","765977100",17176148
"25372","765977100",188563226
"25373","765977100",200106703
"25374","765977100",209893050
"25375","765977100",230981281
"25376","765977100",238468563
"25377","765977100",245185908
"25378","765977100",249364676
"25379","765977100",252498149
"25380","765977100",276847516
"25381","765977100",281161276
"25382","765977100",342130772
"25383","765977100",37669680
"25384","765977100",386078547
"25385","765977100",427844008
"25386","765977100",80053905
"25387","766774803",113144675
"25388","766774803",122487023
"25389","766774803",155570287
"25390","766774803",209987395
"25391","766818316",230981281
"25392","766818316",235766178
"25393","767211610",107534910
"25394","767211610",135297366
"25395","767211610",171658975
"25396","767211610",285771072
"25397","767211610",313157219
"25398","767211610",80053905
"25399","76722996",136382522
"25400","76722996",169819160
"25401","76722996",175354911
"25402","76722996",212471097
"25403","76722996",383040052
"25404","76722996",5665777
"25405","767245572",107534910
"25406","767245572",113187526
"25407","767245572",117651657
"25408","767245572",117839365
"25409","767245572",13053120
"25410","767245572",131213846
"25411","767245572",138034104
"25412","767245572",138845219
"25413","767245572",157263876
"25414","767245572",159029664
"25415","767245572",159607459
"25416","767245572",162215943
"25417","767245572",162623863
"25418","767245572",166357932
"25419","767245572",171658975
"25420","767245572",172510024
"25421","767245572",176475691
"25422","767245572",187423390
"25423","767245572",187821085
"25424","767245572",188563226
"25425","767245572",230325333
"25426","767245572",234331
"25427","767245572",249334621
"25428","767245572",252498149
"25429","767245572",255160711
"25430","767245572",276216878
"25431","767245572",276847516
"25432","767245572",277834343
"25433","767245572",281161276
"25434","767245572",28482910
"25435","767245572",288179562
"25436","767245572",311670087
"25437","767245572",314484751
"25438","767245572",316593892
"25439","767245572",330263192
"25440","767245572",37669680
"25441","767245572",386078547
"25442","767245572",41256498
"25443","767245572",427844008
"25444","767245572",50903376
"25445","767245572",52309324
"25446","767245572",63247395
"25447","767245572",68350290
"25448","767245572",79746176
"25449","767245572",80053905
"25450","767245572",81658652
"25451","76728910",239145646
"25452","76728910",385025626
"25453","767376134",151162420
"25454","767376134",188563226
"25455","767376134",310814597
"25456","767412262",117839365
"25457","767945355",118660224
"25458","767945355",181450247
"25459","767945355",186822140
"25460","767945355",246695289
"25461","767945355",256444543
"25462","767945355",31628277
"25463","767945355",318763412
"25464","767945355",415167308
"25465","767945355",456397649
"25466","767945355",486116233
"25467","768667902",128350510
"25468","768667902",131213846
"25469","768667902",14579008
"25470","768667902",160093518
"25471","768667902",160937331
"25472","768667902",168080856
"25473","768667902",178025194
"25474","768667902",181450247
"25475","768667902",195883022
"25476","768667902",209987395
"25477","768667902",211618208
"25478","768667902",222506668
"25479","768667902",230325333
"25480","768667902",233473054
"25481","768667902",233904359
"25482","768667902",241956974
"25483","768667902",245190993
"25484","768667902",251371282
"25485","768667902",27311633
"25486","768667902",306660878
"25487","768667902",312395856
"25488","768667902",313157219
"25489","768667902",314484751
"25490","768667902",338154303
"25491","768667902",372551173
"25492","768667902",37669680
"25493","768667902",4186567
"25494","768667902",431560596
"25495","769538727",27985599
"25496","769538727",41256498
"25497","769538727",80053905
"25498","769708550",135297366
"25499","769708550",262566769
"25500","769708550",427844008
"25501","769708550",80053905
"25502","771061748",434362475
"25503","771475231",413519021
"25504","771959459",107534910
"25505","771959459",151162420
"25506","771959459",176859600
"25507","771959459",222506668
"25508","771959459",248723268
"25509","771959459",264658292
"25510","771959459",274278487
"25511","771959459",283119114
"25512","771959459",286705506
"25513","771959459",292494947
"25514","771959459",295543711
"25515","771959459",371467451
"25516","771959459",384182259
"25517","771959459",437866350
"25518","771959459",45617959
"25519","771959459",456445270
"25520","771959459",484346857
"25521","771959459",84768241
"25522","771959459",89544849
"25523","772066568",190242602
"25524","772066568",237296109
"25525","772066568",309274883
"25526","772066568",311185818
"25527","772066568",55104919
"25528","772066568",7662724
"25529","772311493",100925869
"25530","772311493",102038086
"25531","772311493",10709449
"25532","772311493",122487023
"25533","772311493",123230258
"25534","772311493",129202866
"25535","772311493",133899484
"25536","772311493",136311023
"25537","772311493",136382522
"25538","772311493",138387579
"25539","772311493",15176325
"25540","772311493",156692410
"25541","772311493",159466319
"25542","772311493",162228052
"25543","772311493",169085235
"25544","772311493",169233612
"25545","772311493",182019213
"25546","772311493",182813877
"25547","772311493",183272706
"25548","772311493",185516170
"25549","772311493",191520595
"25550","772311493",209987395
"25551","772311493",213123358
"25552","772311493",218384660
"25553","772311493",222506668
"25554","772311493",230325333
"25555","772311493",235189962
"25556","772311493",251371282
"25557","772311493",252498149
"25558","772311493",25467789
"25559","772311493",264012989
"25560","772311493",276847516
"25561","772311493",27985599
"25562","772311493",283119114
"25563","772311493",286690974
"25564","772311493",292825146
"25565","772311493",312677792
"25566","772311493",334898166
"25567","772311493",361086108
"25568","772311493",361254641
"25569","772311493",37669680
"25570","772311493",383370349
"25571","772311493",385025626
"25572","772311493",4186567
"25573","772311493",5665777
"25574","772311493",60045404
"25575","772311493",61198126
"25576","772311493",91519241
"25577","772507465",102038086
"25578","772507465",107469013
"25579","772507465",117919809
"25580","772507465",122487023
"25581","772507465",136382522
"25582","772507465",144659112
"25583","772507465",159466319
"25584","772507465",161780944
"25585","772507465",162623863
"25586","772507465",169085235
"25587","772507465",182813877
"25588","772507465",183240294
"25589","772507465",184553838
"25590","772507465",187821085
"25591","772507465",191520595
"25592","772507465",209987395
"25593","772507465",215027593
"25594","772507465",252498149
"25595","772507465",3513533
"25596","772507465",37669680
"25597","772507465",41256498
"25598","772507465",5665777
"25599","772560606",100925869
"25600","772560606",139262032
"25601","772560606",169233612
"25602","772560606",209987395
"25603","772560606",4186567
"25604","772934760",14338171
"25605","772934760",164816393
"25606","772934760",175233876
"25607","772934760",175306878
"25608","772934760",276216878
"25609","772934760",364201662
"25610","772934760",386078547
"25611","772934760",427844008
"25612","772934760",456445270
"25613","772934760",476066375
"25614","772934760",63247395
"25615","772934760",79598639
"25616","77382533",107923385
"25617","773969074",107534910
"25618","773969074",138845219
"25619","773969074",171658975
"25620","773969074",250606734
"25621","773969074",298136580
"25622","773969074",387199551
"25623","773969074",427844008
"25624","773969074",80053905
"25625","77432013",109558616
"25626","77432013",127061456
